# This file contains the data of all generations
# of objectives = 2, # of constraints = 0, # of real_var = 28, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
# gen = 1, time = 2020-07-28 22:17:55.000
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.900000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.890000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
4.000000e+00	3.910000e+02	
# gen = 2, time = 2020-07-28 22:24:16.000
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
4.000000e+00	3.880000e+02	
